학교구분,학교명,본분교,지역,설립구분,도로명주소,지번주소,위도,경도,학교개교일
대학,동명대학교,본교,부산,사립,부산광역시 남구 신선로 428,부산광역시 남구 용당동 485,35.12468379,129.1013782,2006-03-01
대학,영산대학교,본교,경남,사립,경상남도 양산시 주남로 288,경상남도 양산시 주남동 산 150,35.42835245,129.1446374,2005-12-21
대학,영산대학교,제2캠퍼스,부산,사립,부산광역시 해운대구 반송순환로 142,부산광역시 해운대구 반송동 248,35.22415433,129.1590647,2005-12-21
대학,대전신학대학교,본교,대전,사립,대전광역시 대덕구 한남로 41,대전광역시 대덕구 오정동 226-22,36.35057577,127.4235435,2009-03-01
대학,중원대학교,본교,충북,사립,충청북도 괴산군 괴산읍 문무로 85,충청북도 괴산군 괴산읍 동부리 5,36.81915515,127.7984939,2009-03-02
대학,우송대학교,본교,대전,사립,대전광역시 동구 동대전로 171,대전광역시 동구 자양동 155-3,36.33577184,127.4456424,1995-03-01
대학,김천대학교,본교,경북,사립,경상북도 김천시 대학로 214,경상북도 김천시 삼락동 754-1,36.13940425,128.0818389,2010-03-01
대학,송원대학교,본교,광주,사립,광주광역시 남구 송암로 73,광주광역시 남구 송하동 365-7,35.10818451,126.8732664,2012-03-01
대학,경운대학교,본교,경북,사립,경상북도 구미시 산동읍 강동로 730,경상북도 구미시 산동읍 인덕리 171-3,36.1672258,128.4678766,2012-03-01
대학,남서울대학교,본교,충남,사립,충청남도 천안시 서북구 성환읍 대학로 91,충청남도 천안시 서북구 성환읍 매주리 21,36.91091373,127.1436195,1994-04-14
대학,초당대학교,본교,전남,사립,전라남도 무안군 무안읍 무안로 380,전라남도 무안군 무안읍 성남리 419,34.98004734,126.4702665,1994-03-07
대학,한국공학대학교,본교,경기,사립,경기도 시흥시 산기대학로 237,경기도 시흥시 정왕동 2121-1,37.33973274,126.7335394,1998-03-07
대학,제주국제대학교,본교,제주,사립,제주특별자치도 제주시 516로 2870,제주특별자치도 제주시 영평동 2235,33.44277325,126.5698311,2012-03-01
대학,창신대학교,본교,경남,사립,경상남도 창원시 마산회원구 팔용로 262,경상남도 창원시 마산회원구 합성동 1,35.2446929,128.5995961,2013-03-04
대학,울산과학기술원,본교,울산,특별법법인,울산광역시 울주군 언양읍 유니스트길 50,울산광역시 울주군 언양읍 반연리 100,35.57730714,129.1876189,2009-03-02
대학,공주교육대학교,본교,충남,국립,충청남도 공주시 웅진로 27,충청남도 공주시 봉황동 376-1,36.44520385,127.1196552,1938-04-01
대학,광주교육대학교,본교,광주,국립,광주광역시 북구 필문대로 55,광주광역시 북구 풍향동 1-1,35.16471468,126.9256972,1963-03-01
대학,대구교육대학교,본교,대구,국립,대구광역시 남구 중앙대로 219,대구광역시 남구 대명동 1797-5,35.85143158,128.5877392,1950-03-25
대학,부산교육대학교,본교,부산,국립,부산광역시 연제구 교대로 24,부산광역시 연제구 거제동 87-2,35.19569321,129.0770825,1946-09-02
대학,서울교육대학교,본교,서울,국립,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초동 1650,37.49074049,127.0154245,1946-05-22
대학,경인교육대학교,본교,인천,국립,인천광역시 계양구 계산로 62,인천광역시 계양구 계산동 857-87,37.53574319,126.7172307,1962-02-17
대학,경인교육대학교,제2캠퍼스,경기,국립,경기도 안양시 만안구 삼막로 155,경기도 안양시 만안구 석수동 6-8,37.4356067,126.9170683,2005-03-01
대학,전주교육대학교,본교,전북,국립,전북특별자치도 전주시 완산구 서학로 50,전북특별자치도 전주시 완산구 동서학동 128,35.80916406,127.1538039,1963-03-01
대학,진주교육대학교,본교,경남,국립,경상남도 진주시 진양호로369번길 3,경상남도 진주시 신안동 380,35.18582508,128.0679685,1963-01-01
대학,청주교육대학교,본교,충북,국립,충청북도 청주시 서원구 청남로 2065,충청북도 청주시 서원구 수곡동 135-1,36.6154292,127.4840095,1962-02-17
대학,춘천교육대학교,본교,강원,국립,강원특별자치도 춘천시 공지로 126,강원특별자치도 춘천시 석사동 339,37.85941732,127.7486049,1939-04-01
대학,한밭대학교(산업대),본교,대전,국립,대전광역시 유성구 동서대로 125,대전광역시 유성구 덕명동 16-1,36.34526854,127.3052522,1927-05-20
대학,한경대학교(산업대),본교,경기,국립,경기도 안성시 중앙로 327,경기도 안성시 석정동 55,37.01020238,127.2637664,1993-03-01
대학,진주산업대학교(산업대),본교,경남,국립,경상남도 진주시 동진로 33,경상남도 진주시 칠암동 150-1,35.17926588,128.0920809,1910-04-30
대학,한국산업기술대학교(산업대),본교,경기,사립,경기도 시흥시 산기대학로 237,경기도 시흥시 정왕동 2121-1,37.33973274,126.7335394,1998-03-07
대학,한국방송통신대학교,본교,서울,국립,서울특별시 종로구 대학로 86,서울특별시 종로구 동숭동 169-1,37.57919549,127.0032909,1972-03-09
대학,남서울대학교(산업대),본교,충남,사립,충청남도 천안시 서북구 성환읍 대학로 91,충청남도 천안시 서북구 성환읍 매주리 21,36.91091373,127.1436195,1994-04-14
대학,우송대학교(산업대),본교,대전,사립,대전광역시 동구 동대전로 171,대전광역시 동구 자양동 155-3,36.33577184,127.4456424,1995-03-01
대학,호원대학교,본교,전북,사립,전북특별자치도 군산시 임피면 호원대3길 64,전북특별자치도 군산시 임피면 월하리 727,35.96792618,126.8637877,1978-03-02
대학,초당대학교(산업대),본교,전남,사립,전라남도 무안군 무안읍 무안로 380,전라남도 무안군 무안읍 성남리 419,34.98004734,126.4702665,1994-03-07
대학,청운대학교,본교,충남,사립,충청남도 홍성군 홍성읍 대학길 25,충청남도 홍성군 홍성읍 남장리 392-1,36.58236512,126.6645184,1994-12-03
대학,경운대학교(산업대),본교,경북,사립,경상북도 구미시 산동읍 강동로 730,경상북도 구미시 산동읍 인덕리 171-3,36.1672258,128.4678766,1997-03-01
대학,정석대학,본교,서울,사립,서울특별시 강서구 오정로 576,서울특별시 강서구 공항동 369-2,37.54620817,126.8138841,2000-03-01
대학,순복음총회신학교,본교,충북,사립,충청북도 제천시 덕산면 도전로 320,충청북도 제천시 덕산면 도전리 486,36.90424239,128.1678519,2010-03-08
대학,경희사이버대학교,본교,서울,사립,서울특별시 동대문구 경희대로 26,서울특별시 동대문구 회기동 1-5,37.59394914,127.054891,2001-03-03
대학,국제사이버대학교,본교,경기,사립,경기도 수원시 팔달구 경수대로 490,경기도 수원시 팔달구 인계동 950-12,37.26959375,127.0282232,2003-03-01
대학,대구사이버대학교,본교,경북,사립,경상북도 경산시 진량읍 대구대로 201,경상북도 경산시 진량읍 내리리 15,35.90453897,128.8428133,2001-11-10
대학,부산디지털대학교,본교,부산,사립,부산광역시 사상구 주례로 57,부산광역시 사상구 주례동 166-220,35.14667728,129.0097084,2001-11-01
대학,서울디지털대학교,본교,서울,사립,서울특별시 강서구 공항대로 424,서울특별시 강서구 화곡동 1107-2,37.5550005,126.8540201,2001-03-01
대학,서울사이버대학교,본교,서울,사립,서울특별시 강북구 솔매로49길 60,서울특별시 강북구 미아동 193-15,37.62984392,127.0271231,2000-11-30
대학,세종사이버대학교,본교,서울,사립,서울특별시 광진구 군자로 121,서울특별시 광진구 군자동 98,37.55372747,127.0728868,2001-03-01
대학,한국열린사이버대학교,본교,서울,사립,서울특별시 중랑구 망우로 353,서울특별시 중랑구 상봉동 500,37.59833282,127.0916241,2001-03-01
대학,원광디지털대학교,본교,전북,사립,전북특별자치도 익산시 익산대로 460,전북특별자치도 익산시 신동 272,35.97171397,126.9602237,2002-03-01
대학,고려사이버대학교,본교,서울,사립,서울특별시 종로구 북촌로 106,서울특별시 종로구 계동 1-21,37.58694427,126.987063,2001-02-20
대학,숭실사이버대학교,본교,서울,사립,서울특별시 종로구 삼일대로30길 23,서울특별시 종로구 익선동 34,37.5744755,126.9887758,2000-11-30
대학,디지털서울문화예술대학교,본교,서울,사립,서울특별시 서대문구 통일로37길 60,서울특별시 서대문구 홍제동 318-18,37.58544374,126.9438792,2010-03-01
대학,한양사이버대학교,본교,서울,사립,서울특별시 성동구 왕십리로 220,서울특별시 성동구 행당동 17,37.55718636,127.047519,2002-03-01
대학,사이버한국외국어대학교,본교,서울,사립,서울특별시 동대문구 이문로 107,서울특별시 동대문구 이문동 270-1,37.59829668,127.0579424,2004-03-01
대학,화신사이버대학교,본교,부산,사립,부산광역시 연제구 고분로191번길 1,부산광역시 연제구 연산동 411-2,35.18574618,129.1032576,2009-03-01
대학,글로벌사이버대학교,본교,충남,사립,충청남도 천안시 동남구 목천읍 교천지산길 284-88,충청남도 천안시 동남구 목천읍 지산리 189-4,36.79388746,127.1994105,2010-03-01
대학,건양사이버대학교,본교,대전,사립,대전광역시 서구 관저동로 158,대전광역시 서구 관저동 1643,36.30778182,127.3426468,2012-03-01
대학,한국과학기술원,본교,대전,특별법법인,대전광역시 유성구 대학로 291,대전광역시 유성구 구성동 23,36.36828278,127.3569819,1971-02-16
대학,광주과학기술원,본교,광주,특별법법인,광주광역시 북구 첨단과기로 123,광주광역시 북구 오룡동 1,35.22687915,126.8429479,1993-11-17
대학,대구경북과학기술원,본교,대구,특별법법인,대구광역시 달성군 현풍읍 테크노중앙대로 333,대구광역시 달성군 현풍읍 상리 953,35.70563874,128.455011,2011-03-02
대학,한국예술종합학교,본교,서울,특별법국립,서울특별시 성북구 화랑로32길 146-37,서울특별시 성북구 석관동 409,37.60635811,127.0539408,1992-10-30
전문대학,경남도립거창대학,본교,경남,공립,경상남도 거창군 거창읍 거창대학로 72,경상남도 거창군 거창읍 대평리 1396,35.67320256,127.9124187,1996-03-01
전문대학,경남도립남해대학,본교,경남,공립,경상남도 남해군 남해읍 화전로78번길 30,경상남도 남해군 남해읍 남변리 195,34.83699602,127.8984701,1996-03-07
전문대학,경북도립대학교,본교,경북,공립,경상북도 예천군 예천읍 도립대학길 114,경상북도 예천군 예천읍 청복리 927,36.64372901,128.4546378,1996-12-26
전문대학,충북도립대학교,본교,충북,공립,충청북도 옥천군 옥천읍 대학길 15,충청북도 옥천군 옥천읍 문정리 480-1,36.29999918,127.5721386,1998-03-06
전문대학,가톨릭상지대학교,본교,경북,사립,경상북도 안동시 상지길 45,경상북도 안동시 율세동 393-2,36.56939202,128.7371117,1970-03-10
전문대학,거제대학교,본교,경남,사립,경상남도 거제시 마전1길 91,경상남도 거제시 장승포동 654-1,34.84943973,128.7275934,1989-12-01
전문대학,호산대학교,본교,경북,사립,경상북도 경산시 하양읍 대경로105길 19,경상북도 경산시 하양읍 부호리 224-1,35.90198632,128.7987951,1992-03-09
전문대학,경민대학교,본교,경기,사립,경기도 의정부시 서부로 545,경기도 의정부시 가능동 562-1,37.74612458,127.0251316,1992-03-02
전문대학,영남외국어대학,본교,경북,사립,경상북도 경산시 남천면 남천로 780-9,경상북도 경산시 남천면 협석리 220-1,35.7851049,128.7328729,1995-03-01
전문대학,경인여자대학교,본교,인천,사립,인천광역시 계양구 계양산로 63,인천광역시 계양구 계산동 548-4,37.5483198,126.723526,1992-03-02
전문대학,계명문화대학교,본교,대구,사립,대구광역시 달서구 달서대로 675,대구광역시 달서구 신당동 700,35.85946203,128.4863418,1962-02-27
전문대학,계원예술대학교,본교,경기,사립,경기도 의왕시 계원대학로 66,경기도 의왕시 내손동 768,37.37947065,126.9818215,1993-03-01
전문대학,광양보건대학교,본교,전남,사립,전라남도 광양시 광양읍 대학로 85,전라남도 광양시 광양읍 덕례리 654-1,34.95324129,127.5688134,1994-03-15
전문대학,광주보건대학교,본교,광주,사립,광주광역시 광산구 북문대로419번길 73,광주광역시 광산구 신창동 683-3,35.19169546,126.8461886,1971-12-23
전문대학,구미대학교,본교,경북,사립,경상북도 구미시 야은로 37,경상북도 구미시 부곡동 407,36.15216623,128.2890883,1991-11-30
전문대학,군장대학교,본교,전북,사립,전북특별자치도 군산시 성산면 군장대길 13,전북특별자치도 군산시 성산면 도암리 608-8,36.00197655,126.7849803,1994-03-09
전문대학,강동대학교,본교,충북,사립,충청북도 음성군 감곡면 대학길 278,충청북도 음성군 감곡면 단평리 154-1,37.14356386,127.6473747,1994-03-05
